isin,name,status,exists_in_funds_v3,csv_source,csv_non_empty_fields_count,missing_only_fields_count,conflict_fields_count,already_present_fields_count,missing_only_fields,conflict_fields,protected_present_fields,reason
LU1883318740,Amundi Funds - Global Equity Responsible A EUR (C),REVIEW_CONFLICT,True,data/work/fondos_absolutamente_todos_los_campos.csv,187,0,1,168,,quality.sectors_normalized_at,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.size_bucket | derived.style_bias.equity.size_weights_total.large | derived.style_bias.equity.size_weights_total.mid | derived.style_bias.equity.size_weights_total.small | derived.style_bias.equity.weight_total | derived.subcategories | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.equity_style.market_cap.giant | ms.equity_style.market_cap.large | ms.equity_style.market_cap.micro | ms.equity_style.market_cap.mid | ms.equity_style.market_cap.small | ms.equity_style.style.blend | ms.equity_style.style.growth,One or more compared scalar fields differ; manual review required before any write.
LU1883319474,Amundi Funds - Global Equity Responsible C EUR (C),REVIEW_CONFLICT,True,data/work/fondos_absolutamente_todos_los_campos.csv,187,0,1,168,,quality.sectors_normalized_at,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.size_bucket | derived.style_bias.equity.size_weights_total.large | derived.style_bias.equity.size_weights_total.mid | derived.style_bias.equity.size_weights_total.small | derived.style_bias.equity.weight_total | derived.subcategories | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.equity_style.market_cap.giant | ms.equity_style.market_cap.large | ms.equity_style.market_cap.micro | ms.equity_style.market_cap.mid | ms.equity_style.market_cap.small | ms.equity_style.style.blend | ms.equity_style.style.growth,One or more compared scalar fields differ; manual review required before any write.
LU1883327816,Amundi Funds - Global Multi-Asset A EUR (C),SKIP_ALREADY_COMPLETE,True,data/work/fondos_absolutamente_todos_los_campos.csv,177,0,0,159,,,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.australasia | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.europe_emerging | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.latin_america | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.energy | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.real_estate | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.size_bucket | derived.style_bias.equity.style | derived.style_bias.equity.style_box_cell | derived.style_bias.equity.weight_total | derived.subcategories | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.equity_style.market_cap.giant | ms.equity_style.market_cap.large | ms.equity_style.market_cap.micro,Compared CSV values are already present or CSV has no safe missing-only enrichment.
LU1883329432,Amundi Funds - Global Multi-Asset Conservative A EUR (C),SKIP_ALREADY_COMPLETE,True,data/work/fondos_absolutamente_todos_los_campos.csv,209,0,0,188,,,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.commercial_type | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_tags | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.vehicle_complexity | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.asia_emerging | derived.portfolio_exposure.equity_regions_total.australasia | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.europe_emerging | derived.portfolio_exposure.equity_regions_total.europe_ex_euro | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.latin_america | derived.portfolio_exposure.equity_regions_total.middle_east | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.energy | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.real_estate | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.size_bucket | derived.style_bias.equity.size_weights_total.large | derived.style_bias.equity.style | derived.style_bias.equity.style_box_cell | derived.style_bias.equity.style_weights_total.blend | derived.style_bias.equity.weight_total | derived.subcategories | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession,Compared CSV values are already present or CSV has no safe missing-only enrichment.
LU1883330521,Amundi Funds - Global Multi-Asset Target Income A2 EUR (C),SKIP_ALREADY_COMPLETE,True,data/work/fondos_absolutamente_todos_los_campos.csv,158,0,0,140,,,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.asia_emerging | derived.portfolio_exposure.equity_regions_total.australasia | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.developed_asia | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.latin_america | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.energy | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.real_estate | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.weight_total | derived.subcategories | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.holdings_stats.holdings_count_bond | ms.holdings_stats.holdings_count_equity | ms.holdings_stats.top10_weight | ms.objective | ms.portfolio.as_of,Compared CSV values are already present or CSV has no safe missing-only enrichment.
LU1883334275,Amundi Funds - Global Subordinated Bond A EUR (C),REVIEW_CONFLICT,True,data/work/fondos_absolutamente_todos_los_campos.csv,128,0,3,103,,derived.last_classified | quality.last_repaired_at | quality.sectors_normalized_at,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.commercial_type | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.duration_bucket | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.fixed_income_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_tags | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.vehicle_complexity | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.primary_region | derived.rf_duration_bucket | derived.rf_duration_source | derived.ruleset_version | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.subcategories | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.fixed_income.coupon_allocation.0 | ms.fixed_income.coupon_allocation.0_4 | ms.fixed_income.coupon_allocation.4_6 | ms.fixed_income.coupon_allocation.over_6 | ms.fixed_income.maturity_allocation.1_3 | ms.fixed_income.maturity_allocation.3_5 | ms.fixed_income.maturity_allocation.5_7 | ms.fixed_income.maturity_allocation.7_10 | ms.fixed_income.maturity_allocation.over_10 | ms.holdings_stats.holdings_count_bond | ms.holdings_stats.holdings_count_equity | ms.holdings_stats.top10_weight | ms.objective | ms.portfolio.as_of | ms.portfolio.asset_allocation.bond | ms.portfolio.asset_allocation.cash | ms.portfolio.asset_allocation.equity | ms.portfolio.asset_allocation.other | ms.report_date | portfolio_exposure_v2.asset_mix.bond | portfolio_exposure_v2.asset_mix.cash | portfolio_exposure_v2.asset_mix.equity | portfolio_exposure_v2.asset_mix.other | portfolio_exposure_v2.bond_types.convertible | portfolio_exposure_v2.concentration_metrics.top_10_holdings_weight,One or more compared scalar fields differ; manual review required before any write.
LU1883340322,Amundi Funds - Pioneer Flexible Opportunities A EUR (C),REVIEW_CONFLICT,True,data/work/fondos_absolutamente_todos_los_campos.csv,192,0,1,171,,quality.last_repaired_at,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.australasia | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.latin_america | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.energy | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.real_estate | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.weight_total | derived.subcategories | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.equity_style.market_cap.giant | ms.equity_style.market_cap.large | ms.equity_style.market_cap.micro | ms.equity_style.market_cap.mid | ms.equity_style.market_cap.small | ms.equity_style.style.blend | ms.equity_style.style.growth | ms.equity_style.style.value | ms.fixed_income.coupon_allocation.0,One or more compared scalar fields differ; manual review required before any write.
LU1883342377,Amundi Funds - Global Equity A EUR (C),REVIEW_CONFLICT,True,data/work/fondos_absolutamente_todos_los_campos.csv,196,0,1,175,,quality.sectors_normalized_at,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.commercial_type | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.vehicle_complexity | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.asia_emerging | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.europe_ex_euro | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.latin_america | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.energy | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.size_bucket | derived.style_bias.equity.size_weights_total.large | derived.style_bias.equity.size_weights_total.mid | derived.style_bias.equity.size_weights_total.small | derived.style_bias.equity.style | derived.style_bias.equity.style_box_cell | derived.style_bias.equity.weight_total | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee,One or more compared scalar fields differ; manual review required before any write.
LU1883342880,Amundi Funds - Global Equity C EUR (C),REVIEW_CONFLICT,True,data/work/fondos_absolutamente_todos_los_campos.csv,194,0,1,174,,quality.sectors_normalized_at,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.latin_america | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.communication_services | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.energy | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.size_bucket | derived.style_bias.equity.size_weights_total.large | derived.style_bias.equity.size_weights_total.mid | derived.style_bias.equity.size_weights_total.small | derived.style_bias.equity.style | derived.style_bias.equity.style_box_cell | derived.style_bias.equity.weight_total | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.equity_style.market_cap.giant | ms.equity_style.market_cap.large | ms.equity_style.market_cap.micro | ms.equity_style.market_cap.mid,One or more compared scalar fields differ; manual review required before any write.
LU1894680757,Amundi Funds - Income Opportunities A2 EUR (C),REVIEW_CONFLICT,True,data/work/fondos_absolutamente_todos_los_campos.csv,159,0,1,140,,quality.sectors_normalized_at,classification_v2.alternative_bucket | classification_v2.asset_subtype | classification_v2.asset_type | classification_v2.classification_confidence | classification_v2.complexity_flag | classification_v2.convertibles_profile | classification_v2.equity_style_box | classification_v2.fi_credit_bucket | classification_v2.fi_duration_bucket | classification_v2.fi_type | classification_v2.is_index_like | classification_v2.is_sector_fund | classification_v2.is_suitable_low_risk | classification_v2.is_thematic | classification_v2.liquidity_profile | classification_v2.market_cap_bias | classification_v2.raw_name | classification_v2.region_primary | classification_v2.risk_bucket | classification_v2.sector_concentration | classification_v2.sector_focus | classification_v2.strategy_type | classification_v2.suitability_version | classification_v2.version | data_quality.has_gaps | data_quality.history_ok | data_quality.std_perf_ok | derived.asset_class | derived.asset_subtype | derived.category | derived.confidence | derived.is_index_like | derived.is_sector_fund | derived.is_thematic | derived.portfolio_exposure.asset_allocation_total.bond | derived.portfolio_exposure.asset_allocation_total.cash | derived.portfolio_exposure.asset_allocation_total.equity | derived.portfolio_exposure.asset_allocation_total.other | derived.portfolio_exposure.equity_regions_total.asia | derived.portfolio_exposure.equity_regions_total.canada | derived.portfolio_exposure.equity_regions_total.developed_asia | derived.portfolio_exposure.equity_regions_total.europe_ex_euro | derived.portfolio_exposure.equity_regions_total.europe_me_africa | derived.portfolio_exposure.equity_regions_total.eurozone | derived.portfolio_exposure.equity_regions_total.japan | derived.portfolio_exposure.equity_regions_total.latin_america | derived.portfolio_exposure.equity_regions_total.other | derived.portfolio_exposure.equity_regions_total.united_kingdom | derived.portfolio_exposure.equity_regions_total.united_states | derived.portfolio_exposure.equity_sectors_total.basic_materials | derived.portfolio_exposure.equity_sectors_total.consumer_cyclical | derived.portfolio_exposure.equity_sectors_total.consumer_defensive | derived.portfolio_exposure.equity_sectors_total.energy | derived.portfolio_exposure.equity_sectors_total.financial_services | derived.portfolio_exposure.equity_sectors_total.healthcare | derived.portfolio_exposure.equity_sectors_total.industrials | derived.portfolio_exposure.equity_sectors_total.real_estate | derived.portfolio_exposure.equity_sectors_total.technology | derived.portfolio_exposure.equity_sectors_total.utilities | derived.primary_region | derived.ruleset_version | derived.source.inputs.category | derived.source.inputs.name | derived.source.method | derived.source.rationale | derived.style_bias.equity.weight_total | derived.subcategories | derived.top_sector | derived.top_sector_weight | manual.costs.retrocession | manual.costs.ter | manual.costs.ter_source | metadata.history_source | ms.category_morningstar | ms.costs.management_fee | ms.holdings_stats.holdings_count_bond | ms.holdings_stats.holdings_count_equity | ms.holdings_stats.top10_weight | ms.objective | ms.portfolio.as_of,One or more compared scalar fields differ; manual review required before any write.
