freeze_id,isin,name,target_collection,conflict_category,severity,recommended_action,exists_in_funds_v3,conflict_fields_count,conflict_fields,conflict_details,protected_present_fields_count,source_csv,freeze_decision
BDB-CSV-1,BE0943877671,DPAM B - Bonds Eur Government B Cap,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,BE0946564383,DPAM B - Equities NewGems Sustainable B Cap,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,BE0947853660,DPAM B - Equities US Dividend Sustainable B EUR Cap,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,BE6213829094,DPAM B - Real Estate Europe Dividend Sustainable B Cap,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,DE0008490962,DWS Deutschland LC,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,DE000A0X7541,Acatis Value Event Fonds A,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,DE000DWS17J0,DWS ESG Dynamic Opportunities LC,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0110407006,Gestión Boutique VI Argos FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0111166031,Atl Capital Corto Plazo A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0112602000,Azvalor Managers FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0114633003,Panda Agriculture & Water Fund FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0114904008,Brightgate Focus A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0116419005,Cartera Renta Fija Horizonte 2026 FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0116848005,Global Allocation R FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0125240038,Trea Renta Fija Ahorro S FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0126542036,Amundi Corto Plazo A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0126547035,UBS Duración 0-2 B FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0127097030,Dux Rentinver Renta Fija FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0127795005,EDM Renta R FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0137381036,Gesconsult Renta Variable Iberia A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0138911039,Gesconsult Renta Variable Eurozona FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0138914033,Merch-Fontemar FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0138922002,Gesconsult Horizonte 2025 FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0138922036,Gesconsult Corto Plazo A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0138936036,Fondibas FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0140986011,Gesconsult Oportunidad Renta Fija A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,3,derived.last_classified | quality.last_repaired_at | quality.sectors_normalized_at,derived.last_classified: CSV=2026-01-31 07:27:04.628000+00:00 :: FIRESTORE=2026-01-31T07:27:04.628000+00:00 || quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0141113037,GVC Gaesco Japón A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0141116030,Hamco Global Value Fund R FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0141991002,Gestión Talento FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0142167032,SIH Renta Fija A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0155142005,Intermoney Variable Euro A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0155598008,UBS Corto Plazo A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0155598032,UBS Corto Plazo B FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0156873004,A&G Renta Fija Corto Plazo FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0159201013,Magallanes Iberian Equity M FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0159259011,Magallanes European Equity M FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0161032034,March Renta Fija Corto Plazo A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0162211033,Merch-Eurounión FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0162295002,Cartera Renta Fija Horizonte 2027 FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0162296000,Cartera Renta Fija Horizonte 2028 FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0162305033,Merch-Oportunidades FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0162332037,Merchfondo FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0162333035,Merchrenta FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0162368007,Metavalor Internacional I FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0165142003,Mutuafondo Corto Plazo D FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0165242001,Myinvestor S&P500 Equiponderado FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.476000+00:00 :: FIRESTORE=2026-01-15T22:02:57.476000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0165243025,Myinvestor Value C FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.477000+00:00 :: FIRESTORE=2026-01-15T22:02:57.477000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.164000+00:00 :: FIRESTORE=2026-01-25T07:45:06.164000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0168673038,EDM Ahorro R FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0170138038,Santalucía Renta Fija B FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0170141008,Santalucía Quality Acciones Europeas B FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0170156030,Santalucía Renta Fija Corto Plazo Euro B FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.477000+00:00 :: FIRESTORE=2026-01-15T22:02:57.477000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0170865002,SIH Healthcare A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,2,quality.last_repaired_at | quality.sectors_normalized_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.477000+00:00 :: FIRESTORE=2026-01-15T22:02:57.477000+00:00 || quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0175316019,Dunas Valor Flexible R FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0175414012,Dunas Valor Equilibrado R FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0175437005,Dunas Valor Prudente R FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0175604000,Gesconsult León Valores Mixto Flexible B FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.477000+00:00 :: FIRESTORE=2026-01-15T22:02:57.477000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0175604034,Gesconsult León Valores Mixto Flexible A FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.last_repaired_at,quality.last_repaired_at: CSV=2026-01-15 22:02:57.477000+00:00 :: FIRESTORE=2026-01-15T22:02:57.477000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
BDB-CSV-1,ES0182105033,Merch-Universal FI,funds_v3,TIMESTAMP_METADATA_ONLY,LOW_METADATA,FREEZE_NO_WRITE,True,1,quality.sectors_normalized_at,quality.sectors_normalized_at: CSV=2026-01-25 07:45:06.163000+00:00 :: FIRESTORE=2026-01-25T07:45:06.163000+00:00,80,data/work/fondos_absolutamente_todos_los_campos.csv,Frozen as review-only conflict. Do not include in automatic update package.
