audit_id,generated_at_utc,isin,doc_id,name,field_path,current_asset_mix,proposed_asset_mix,current_sum,proposed_sum,fix_rule,confidence,source_confidence,write_allowed,validation_ok,precondition_current_sum_0_95_1_05,precondition_proposed_sum_95_105,classification_asset_type,classification_asset_subtype,derived_asset_class
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BF2FJG67,IE00BF2FJG67,PIMCO GIS Low Duration Opportunities Fund E Class EUR (Hedged) Accumulation,portfolio_exposure_v2.asset_mix,"{""bond"": 0.985416, ""cash"": 0.0, ""equity"": 0.0, ""other"": 0.014584}","{""bond"": 98.5416, ""cash"": 0.0, ""equity"": 0.0, ""other"": 1.4584}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BKSBDB61,IE00BKSBDB61,Polar Capital Funds PLC - Polar Capital Healthcare Opportunities R Acc (EUR),portfolio_exposure_v2.asset_mix,"{""bond"": 0.001, ""cash"": 0.0725, ""equity"": 0.9264, ""other"": 0.0}","{""bond"": 0.1, ""cash"": 7.25, ""equity"": 92.64, ""other"": 0.0}",0.9999,99.99,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_HEALTHCARE,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BM95B621,IE00BM95B621,Polar Capital Funds PLC - Polar Capital Global Technology Fund R Acc,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0004, ""cash"": 0.0406, ""equity"": 0.959, ""other"": 0.0}","{""bond"": 0.04, ""cash"": 4.06, ""equity"": 95.9, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_TECH,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BMD7ZB71,IE00BMD7ZB71,Neuberger Berman Next Generation Connectivity Fund EUR A Accumulating Class - Unhedged,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0202, ""equity"": 0.9798, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 2.02, ""equity"": 97.98, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_TECH,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BYVJR916,IE00BYVJR916,Jupiter Gold & Silver Fund L EUR Acc,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0, ""equity"": 0.995, ""other"": 0.005}","{""bond"": 0.0, ""cash"": 0.0, ""equity"": 99.5, ""other"": 0.5}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BYX5NX33,IE00BYX5NX33,Fidelity MSCI World Index Fund EUR P Acc,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0156, ""equity"": 0.9839, ""other"": 0.0005}","{""bond"": 0.0, ""cash"": 1.56, ""equity"": 98.39, ""other"": 0.05}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BYX5P602,IE00BYX5P602,Fidelity MSCI World Index Fund EUR P Acc (Hedged),portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0156, ""equity"": 0.9839, ""other"": 0.0005}","{""bond"": 0.0, ""cash"": 1.56, ""equity"": 98.39, ""other"": 0.05}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_TECH,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BYYPF581,IE00BYYPF581,Aegon Global Diversified Income Fund EUR A Inc,portfolio_exposure_v2.asset_mix,"{""bond"": 0.4388, ""cash"": 0.0272, ""equity"": 0.5082, ""other"": 0.0258}","{""bond"": 43.88, ""cash"": 2.72, ""equity"": 50.82, ""other"": 2.58}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,IE00BZ4D7648,IE00BZ4D7648,Polar Capital Funds PLC - Polar Capital Global Technology Fund R EUR Hedged Accumulation,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0004, ""cash"": 0.0406, ""equity"": 0.959, ""other"": 0.0}","{""bond"": 0.04, ""cash"": 4.06, ""equity"": 95.9, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_TECH,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0011889846,LU0011889846,Janus Henderson Horizon Euroland Fund A2 EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0184, ""equity"": 0.9816, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 1.84, ""equity"": 98.16, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROZONE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0028119013,LU0028119013,Invesco Funds - Invesco Pan European Small Cap Equity Fund A Accumulation EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0015, ""cash"": 0.0135, ""equity"": 0.985, ""other"": 0.0}","{""bond"": 0.15, ""cash"": 1.35, ""equity"": 98.5, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0034353002,LU0034353002,DWS Floating Rate Notes LC,portfolio_exposure_v2.asset_mix,"{""bond"": 0.7573, ""cash"": 0.2151, ""equity"": 0.0, ""other"": 0.0277}","{""bond"": 75.73, ""cash"": 21.51, ""equity"": 0.0, ""other"": 2.77}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0072462186,LU0072462186,BlackRock Global Funds - European Value Fund A2,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0007, ""cash"": 0.0143, ""equity"": 0.9851, ""other"": 0.0}","{""bond"": 0.07, ""cash"": 1.43, ""equity"": 98.51, ""other"": 0.0}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0073229253,LU0073229253,Morgan Stanley Investment Funds - Asia Equity Fund A,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0024, ""cash"": 0.0203, ""equity"": 0.9797, ""other"": 0.0}","{""bond"": 0.24, ""cash"": 2.03, ""equity"": 97.97, ""other"": 0.0}",1.0024,100.24,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0073235904,LU0073235904,Morgan Stanley Investment Funds - Short Maturity Euro Bond Fund A,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9552, ""cash"": 0.0241, ""equity"": 0.0, ""other"": 0.0208}","{""bond"": 95.52, ""cash"": 2.41, ""equity"": 0.0, ""other"": 2.08}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0080237943,LU0080237943,DWS Euro Ultra Short Fixed Income Fund NC,portfolio_exposure_v2.asset_mix,"{""bond"": 0.8296, ""cash"": 0.163, ""equity"": 0.0, ""other"": 0.0074}","{""bond"": 82.96, ""cash"": 16.3, ""equity"": 0.0, ""other"": 0.74}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0084617165,LU0084617165,Robeco Asia-Pacific Equities D €,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0491, ""equity"": 0.9522, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 4.91, ""equity"": 95.22, ""other"": 0.0}",1.0013,100.13,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0086177085,LU0086177085,UBS (Lux) Bond Fund - Euro High Yield (EUR) P-acc,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9686, ""cash"": 0.0167, ""equity"": 0.0013, ""other"": 0.0134}","{""bond"": 96.86, ""cash"": 1.67, ""equity"": 0.13, ""other"": 1.34}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,HIGH_YIELD_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0087412390,LU0087412390,DWS Concept DJE Alpha Renten Global LC,portfolio_exposure_v2.asset_mix,"{""bond"": 0.7213, ""cash"": 0.096, ""equity"": 0.1743, ""other"": 0.0084}","{""bond"": 72.13, ""cash"": 9.6, ""equity"": 17.43, ""other"": 0.84}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0090845842,LU0090845842,BlackRock Global Funds - World Mining Fund E2,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0002, ""cash"": 0.0247, ""equity"": 0.975, ""other"": 0.0}","{""bond"": 0.02, ""cash"": 2.47, ""equity"": 97.5, ""other"": 0.0}",0.9999,99.99,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0093503497,LU0093503497,BlackRock Global Funds - ESG Multi-Asset Fund A2,portfolio_exposure_v2.asset_mix,"{""bond"": 0.367824, ""cash"": 0.0, ""equity"": 0.497091, ""other"": 0.135085}","{""bond"": 36.7824, ""cash"": 0.0, ""equity"": 49.7091, ""other"": 13.5085}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,allocation,FLEXIBLE_ALLOCATION,Mixto
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0093583077,LU0093583077,Candriam Money Market Euro C Acc EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.3986, ""cash"": 0.5873, ""equity"": 0.0, ""other"": 0.0141}","{""bond"": 39.86, ""cash"": 58.73, ""equity"": 0.0, ""other"": 1.41}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,money_market,MONEY_MARKET,Monetario
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0094557526,LU0094557526,MFS Meridian Funds - European Research Fund A1 EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.022, ""equity"": 0.978, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 2.2, ""equity"": 97.8, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0112467450,LU0112467450,Nordea 1 - Global Stable Equity Fund BP EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0026, ""equity"": 0.9974, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.26, ""equity"": 99.74, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0114723033,LU0114723033,Fidelity Funds - Global Industrials Fund E-Acc-EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0003, ""cash"": 0.0069, ""equity"": 0.9928, ""other"": 0.0}","{""bond"": 0.03, ""cash"": 0.69, ""equity"": 99.28, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_INDUSTRIALS,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0115139569,LU0115139569,Invesco Funds - Invesco Global Consumer Trends Fund E Accumulation EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0004, ""equity"": 0.9996, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.04, ""equity"": 99.96, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_CONSUMER_CYCLICAL,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0115141201,LU0115141201,Invesco Funds - Invesco Pan European Equity Fund E Accumulation EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0005, ""cash"": 0.0118, ""equity"": 0.9877, ""other"": 0.0}","{""bond"": 0.05, ""cash"": 1.18, ""equity"": 98.77, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0115143082,LU0115143082,Invesco Funds - Invesco Asia Opportunities Equity Fund E Accumulation EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0371, ""equity"": 0.9629, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 3.71, ""equity"": 96.29, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0115759606,LU0115759606,Fidelity Funds - America Fund E-Acc-EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0044, ""cash"": 0.0151, ""equity"": 0.9805, ""other"": 0.0}","{""bond"": 0.44, ""cash"": 1.51, ""equity"": 98.05, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,US_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0115765678,LU0115765678,Fidelity Funds - Iberia Fund E-Acc-EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0149, ""equity"": 0.9851, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 1.49, ""equity"": 98.51, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0115769746,LU0115769746,Fidelity Funds - World Fund E-Acc-EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0025, ""cash"": 0.031, ""equity"": 0.9661, ""other"": 0.0004}","{""bond"": 0.25, ""cash"": 3.1, ""equity"": 96.61, ""other"": 0.04}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0117843481,LU0117843481,JPMorgan Funds - Taiwan Fund A (dist) - USD,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.001, ""equity"": 0.999, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.1, ""equity"": 99.9, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_TECH,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0117843721,LU0117843721,JPMorgan Funds - Taiwan Fund D (acc) - USD,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0118, ""equity"": 0.9881, ""other"": 0.0001}","{""bond"": 0.0, ""cash"": 1.18, ""equity"": 98.81, ""other"": 0.01}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_TECH,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0117858596,LU0117858596,JPMorgan Funds - Europe Equity Fund D (acc) - EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0009, ""cash"": 0.0168, ""equity"": 0.9718, ""other"": 0.0105}","{""bond"": 0.09, ""cash"": 1.68, ""equity"": 97.18, ""other"": 1.05}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0117858752,LU0117858752,JPMorgan Funds - Europe Strategic Value Fund D (acc) - EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0012, ""cash"": 0.0278, ""equity"": 0.9666, ""other"": 0.0045}","{""bond"": 0.12, ""cash"": 2.78, ""equity"": 96.66, ""other"": 0.45}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0117859560,LU0117859560,JPMorgan Funds - Europe Small Cap Fund D (acc) - EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0002, ""cash"": 0.0123, ""equity"": 0.9834, ""other"": 0.0041}","{""bond"": 0.02, ""cash"": 1.23, ""equity"": 98.34, ""other"": 0.41}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0117884675,LU0117884675,JPMorgan Funds - Europe Dynamic Technologies Fund D (acc) - EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0001, ""cash"": 0.0185, ""equity"": 0.9813, ""other"": 0.0}","{""bond"": 0.01, ""cash"": 1.85, ""equity"": 98.13, ""other"": 0.0}",0.9999,99.99,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,SECTOR_EQUITY_TECH,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0119063039,LU0119063039,JPMorgan Funds - Europe Dynamic Fund D (acc) - EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0012, ""cash"": 0.0459, ""equity"": 0.9529, ""other"": 0.0}","{""bond"": 0.12, ""cash"": 4.59, ""equity"": 95.29, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0119620416,LU0119620416,Morgan Stanley Investment Funds - Global Brands Fund A,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0075, ""cash"": 0.0149, ""equity"": 0.9843, ""other"": 0.0}","{""bond"": 0.75, ""cash"": 1.49, ""equity"": 98.43, ""other"": 0.0}",1.0067,100.67,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,GLOBAL_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0119750205,LU0119750205,Invesco Funds - Invesco Sustainable Pan European Systematic Equity Fund A Acc,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0078, ""equity"": 0.9922, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.78, ""equity"": 99.22, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0119753308,LU0119753308,Invesco Funds - Invesco Sustainable Pan European Systematic Equity Fund E Acc,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0097, ""equity"": 0.9903, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 0.97, ""equity"": 99.03, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0121204431,LU0121204431,Goldman Sachs Global Sustainable Equity - X Cap EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0046, ""equity"": 0.972, ""other"": 0.0233}","{""bond"": 0.0, ""cash"": 0.46, ""equity"": 97.2, ""other"": 2.33}",0.9999,99.99,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0125951151,LU0125951151,MFS Meridian Funds - European Value Fund A1 EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0164, ""equity"": 0.9837, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 1.64, ""equity"": 98.37, ""other"": 0.0}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0127786431,LU0127786431,Goldman Sachs Eurozone Equity Income - P Cap EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0109, ""equity"": 0.9891, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 1.09, ""equity"": 98.91, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0128521001,LU0128521001,Templeton European Insights Fund Class N (acc) EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0013, ""equity"": 0.9635, ""other"": 0.0352}","{""bond"": 0.0, ""cash"": 0.13, ""equity"": 96.35, ""other"": 3.52}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0132601682,LU0132601682,Morgan Stanley Investment Funds - Euro Corporate Bond Fund A,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9721, ""cash"": 0.0233, ""equity"": 0.0, ""other"": 0.0046}","{""bond"": 97.21, ""cash"": 2.33, ""equity"": 0.0, ""other"": 0.46}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0133267202,LU0133267202,Goldman Sachs Emerging Markets Equity Portfolio E Acc EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0193, ""equity"": 0.9807, ""other"": 0.0001}","{""bond"": 0.0, ""cash"": 1.93, ""equity"": 98.07, ""other"": 0.01}",1.0001,100.01,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,THEMATIC_EQUITY,RV
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0133717503,LU0133717503,Schroder International Selection Fund EURO Corporate Bond A1 Accumulation EUR,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9491, ""cash"": 0.0509, ""equity"": 0.0, ""other"": 0.0}","{""bond"": 94.91, ""cash"": 5.09, ""equity"": 0.0, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0137009238,LU0137009238,Vontobel Fund - Euro Short Term Bond C EUR Cap,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9497, ""cash"": 0.0464, ""equity"": 0.0, ""other"": 0.0039}","{""bond"": 94.97, ""cash"": 4.64, ""equity"": 0.0, ""other"": 0.39}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0144751095,LU0144751095,Candriam Bonds Euro High Yield Class N EUR Cap,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9389, ""cash"": 0.0606, ""equity"": 0.0, ""other"": 0.0005}","{""bond"": 93.89, ""cash"": 6.06, ""equity"": 0.0, ""other"": 0.05}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,HIGH_YIELD_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0145656715,LU0145656715,DWS Invest ESG Euro Bonds (Short) NC,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9274, ""cash"": 0.0725, ""equity"": 0.0, ""other"": 0.0001}","{""bond"": 92.74, ""cash"": 7.25, ""equity"": 0.0, ""other"": 0.01}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0151324935,LU0151324935,Candriam Bonds Credit Opportunities Class N EUR Cap,portfolio_exposure_v2.asset_mix,"{""bond"": 0.9682, ""cash"": 0.0321, ""equity"": 0.0, ""other"": 0.0014}","{""bond"": 96.82, ""cash"": 3.21, ""equity"": 0.0, ""other"": 0.14}",1.0017,100.17,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,fixed_income,CORPORATE_BOND,RF
BDB-SEM-2,2026-05-07T04:41:43.686095+00:00,LU0153585137,LU0153585137,Vontobel Fund - European Equity B EUR Cap,portfolio_exposure_v2.asset_mix,"{""bond"": 0.0, ""cash"": 0.0299, ""equity"": 0.9701, ""other"": 0.0}","{""bond"": 0.0, ""cash"": 2.99, ""equity"": 97.01, ""other"": 0.0}",1.0,100.0,MULTIPLY_BY_100,HIGH,HIGH_CONFIDENCE_SCALE_FIX,False,True,True,True,equity,EUROPE_EQUITY,RV
